direction,layout,addr,floor,url,price,area,visit,style,publish,xiaoqu,lift,year,title,care
 南 北 , 8室2厅 ,黄石路,中楼层(共13层),https://gz.lianjia.com/ershoufang/GZ0002936407.html,4100, 388平米 , 共1次带看 , 其他, 8个月以前发布,珠江岭南苑  ,,塔楼 ,岭南公馆 山景宅邸 两梯一户,7人关注 
 南 北 , 8室2厅 ,黄石路,低楼层(共13层),https://gz.lianjia.com/ershoufang/GZ0003175099.html,3800, 387.48平米 , 共1次带看 , 其他, 5个月以前发布,珠江岭南苑  ,,塔楼 ,岭南公馆 南北对流 两梯一户,1人关注 
 240.95平米 , 独栋别墅 ,南湖,,https://gz.lianjia.com/ershoufang/GZ0002365080.html,800, 5室2厅 , 共18次带看 , 南 , 一年前发布,江南世家   , 其他 ,1层2005年建暂无数据 ,江南世家 生活密度小 南北对流 大户人家,60人关注 
 246.45平米 , 独栋别墅 ,南湖,,https://gz.lianjia.com/ershoufang/GZ0003406004.html,1675.9, 4室2厅 , 共0次带看 , 南 , 2个月以前发布,江南世家   , 其他 ,1层2005年建暂无数据 ,江南世家 生活密度小 南北对流 大户人家,0人关注 
 北 , 1室1厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003281379.html,75, 42平米 , 共29次带看 , 精装 , 一年前发布,同德苑  , 无电梯,1996年建塔楼 ,同德苑 格局方正 面积实用,120人关注 
 南 , 1室1厅 ,机场路,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003341395.html,65, 40.29平米 , 共19次带看 , 其他 , 3个月以前发布,广花四路岗贝北街  , 无电梯,塔楼 ,低楼层，温馨一房，,127人关注 
 东南 , 2室1厅 ,新市,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003169749.html,180, 73.6平米 , 共2次带看 , 简装 , 5个月以前发布,宜福阁  , 无电梯,1996年建塔楼 ,宜福阁 东南朝向,37人关注 
 东 西 , 1室1厅 ,三元里,中楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003380889.html,68, 27平米 , 共0次带看 , 其他 , 5个月以前发布,三元里大道抗英大街  , 无电梯,塔楼 ,三元里 抗英大街 一房一厅 交通便利,28人关注 
 北 , 2室1厅 ,新市,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003251057.html,105, 41.6平米 , 共17次带看 , 其他 , 4个月以前发布,海云大厦  , 无电梯,1997年建塔楼 ,新达路 百信商圈 海云大厦温馨两房,59人关注 
 东北 , 3室2厅 ,黄石路,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003648241.html,335, 98.04平米 , 共3次带看 , 其他 , 1个月以前发布,武警指挥学院宿舍  , 无电梯,1996年建塔楼 ,白云武警指挥学院带室内车位3房 东北户型,2人关注 
 东南 , 3室1厅 ,白云山风景区,中楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0003252351.html,270, 89.46平米 , 共6次带看 , 其他 , 4个月以前发布,大金钟路  , 无电梯,板楼 ,大金钟路 低层三房 生活便利,12人关注 
 288.33平米 , 独栋别墅 ,金沙洲,,https://gz.lianjia.com/ershoufang/GZ0002802244.html,1500, 6室3厅 , 共24次带看 , 北 , 9个月以前发布,浔峰御金沙园A4区   , 其他 ,1层2013年建暂无数据 ,御金沙晓岛别墅 新房未住  送车位,13人关注 
 南 北 , 2室1厅 ,广园路,中楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003517076.html,208, 76.88平米 , 共17次带看 , 其他 , 2个月以前发布,兴云路  , 无电梯,塔楼 ,格局方正 交通方便 采光充足,7人关注 
 南 , 3室1厅 ,广园路,中楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003338367.html,236, 83.91平米 , 共0次带看 , 其他 , 3个月以前发布,兴云路  , 无电梯,塔楼 ,兴云路 格局靓 实用大三房,5人关注 
 东南 , 3室1厅 ,白云大道北,中楼层(共31层),https://gz.lianjia.com/ershoufang/GZ0003898137.html,450, 93平米 , 共0次带看 , 其他, 1个月以前发布,广州华发四季  ,,塔楼 ,华发四季 首套放售,1人关注 
 西北 , 3室1厅 ,白云大道北,中楼层(共31层),https://gz.lianjia.com/ershoufang/GZ0003592030.html,510, 95.91平米 , 共0次带看 , 其他, 1个月以前发布,广州华发四季  ,,塔楼 ,华发四季 舒适三房 中高单位,3人关注 
 南 , 3室2厅 ,南湖,中楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003274025.html,261, 87平米 , 共0次带看 , 其他 , 4个月以前发布,白云山制药厂前山宿舍  , 无电梯,1995年建塔楼 ,白云区同和云祥路 三房两厅 诚心放售,2人关注 
 南 , 3室2厅 ,金沙洲,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0002858233.html,290, 124平米 , 共30次带看 , 其他, 9个月以前发布,万科四季花城伴山美筑  ,,塔楼 ,万科四季花城 精装三房 中层南向,36人关注 
 东南 , 3室1厅 ,大金钟,中楼层(共15层),https://gz.lianjia.com/ershoufang/GZ0003929635.html,350, 95.54平米 , 共2次带看 , 简装, 13天以前发布,金景大厦  ,,2000年建塔楼 ,金景大厦 三房户型 通风采光好,0人关注 
 东南 , 3室2厅 ,新市,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003910805.html,1138, 141.6平米 , 共0次带看 , 其他 , 4天以前发布,保利云禧东区  , 有电梯,塔楼 ,保利云禧 精装三房 南北对流 三面单边,3人关注 
 北 , 2室2厅 ,新市,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003303760.html,200, 85平米 , 共42次带看 , 其他 , 3个月以前发布,白云花园红棉阁  , 无电梯,1993年建塔楼 ,白云花园 住家装修 舒适大两房,31人关注 
 南 北 , 2室1厅 ,新市,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003396802.html,200, 83.57平米 , 共0次带看 , 其他 , 2个月以前发布,白云花园红棉阁  , 无电梯,1993年建塔楼 ,新市 白云花园 两房单位,8人关注 
 南 , 4室2厅 ,机场路,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003322455.html,280, 102平米 , 共13次带看 , 其他 , 3个月以前发布,发改委宿舍  , 有电梯,2001年建塔楼 ,发改委宿舍 中层电梯四房,30人关注 
 北 , 3室1厅 ,机场路,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003786491.html,290, 95平米 , 共9次带看 , 简装 , 3个月以前发布,发改委宿舍  , 有电梯,2001年建塔楼 ,机场西 心谊路 发改委宿舍 电梯三房,5人关注 
 西 , 3室2厅 ,新市,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003258970.html,175, 72.79平米 , 共0次带看 , 其他, 10个月以前发布,星华居  ,,塔楼 ,三元里大道 棠新街 星华居 周边配套成熟,63人关注 
 东 , 3室2厅 ,新市,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003258971.html,155, 63.12平米 , 共0次带看 , 其他, 10个月以前发布,星华居  ,,塔楼 ,三元里大道 棠新街 星华居 周边配套成熟,72人关注 
 南 , 5室4厅 ,太和,高楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003218558.html,260, 207.23平米 , 共0次带看 , 其他, 5个月以前发布,太和苑  ,,塔楼 ,太和苑 5房 安静看花园,14人关注 
 南 , 3室1厅 ,同德围,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003903099.html,210, 77.65平米 , 共6次带看 , 其他 , 4天以前发布,银德大厦  , 无电梯,2000年建塔楼 ,银德大厦  舒适实用3房,1人关注 
 北 , 2室1厅 ,新市,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003558885.html,140, 67.4平米 , 共8次带看 , 简装 , 5个月以前发布,白云花园水仙阁  , 无电梯,1993年建塔楼 ,白云花园水仙阁 2室1厅 140万,45人关注 
 东南 , 4室2厅 ,金沙洲,中楼层(共4层),https://gz.lianjia.com/ershoufang/GZ0003740449.html,1000, 222.39平米 , 共0次带看 , 其他 , 29天以前发布,浔峰御金沙园A1区  , 无电梯,2013年建板楼 ,御金沙晓岛别墅 交通便利 环境安静,2人关注 
 北 , 3室1厅 ,罗冲围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0002964098.html,200, 113平米 , 共10次带看 , 其他, 一年前发布,松北公安宿舍  ,,塔楼 ,松北公安宿舍 实用三房 中层单位,17人关注 
 南 , 2室2厅 ,新市,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0002885416.html,350, 75平米 , 共0次带看 , 其他, 8个月以前发布,齐富路  ,,塔楼 ,齐富路法院宿舍 电梯两房,11人关注 
 南 , 2室1厅 ,桂花岗,高楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003662074.html,215, 59.87平米 , 共0次带看 , 简装 , 1个月以前发布,飞鹅路  , 无电梯,1993年建塔楼 ,飞鹅路 温馨2房 配套完善,1人关注 
 东北 , 5室1厅 ,白云大道南,低楼层(共4层),https://gz.lianjia.com/ershoufang/GZ0003819095.html,980, 147平米 , 共1次带看 , 其他 , 16天以前发布,体育花园体育五街  , 无电梯,2001年建塔楼 ,白云山脚 体育花园 管理严密,7人关注 
 南 , 3室2厅 ,金沙洲,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003503646.html,253, 106平米 , 共0次带看 , 其他, 3个月以前发布,万科四季花城云山美筑  ,,塔楼 ,四季花城 中层3房,20人关注 
 西南 , 3室2厅 ,金沙洲,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003391252.html,280, 123平米 , 共2次带看 , 其他, 4个月以前发布,万科四季花城云山美筑  ,,塔楼 ,万科四季花城中高层3房,12人关注 
 东南 , 3室1厅 ,黄石路,高楼层(共13层),https://gz.lianjia.com/ershoufang/GZ0003273157.html,197, 70.17平米 , 共0次带看 , 其他, 4个月以前发布,方圆白云时光  ,,塔楼 ,方圆白云时光 大单间 办公居住均可,2人关注 
 西 , 1室0厅 ,黄石路,高楼层(共13层),https://gz.lianjia.com/ershoufang/GZ0002840896.html,155, 72平米 , 共2次带看 , 其他, 9个月以前发布,方圆白云时光  ,,塔楼 ,白云时光 大单间 电梯高层,9人关注 
 东南 , 3室2厅 ,罗冲围,高楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003524821.html,192, 88.61平米 , 共1次带看 , 其他 , 2个月以前发布,华侨糖厂宿舍  , 无电梯,1990年建塔楼 ,华侨糖厂宿舍 三房单位 户型方正,11人关注 
 东北 , 2室2厅 ,沙太南,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003313994.html,220, 81平米 , 共4次带看 , 简装 , 3个月以前发布,牛利岗公安宿舍  , 无电梯,1999年建塔楼 ,牛利岗公安宿舍 户型方正,5人关注 
 北 , 4室2厅 ,黄石路,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003076894.html,420, 113.59平米 , 共0次带看 , 其他, 6个月以前发布,社会科学院宿舍  ,,1996年建塔楼 ,社会科学院宿舍 格局方正  温馨舒适,28人关注 
 南 北 , 3室2厅 ,同和,高楼层(共7层),https://gz.lianjia.com/ershoufang/GZ0003845627.html,330, 106平米 , 共0次带看 , 其他, 11天以前发布,农工商宿舍  ,,1998年建塔楼 ,大院管理  南北对流  方正实用,2人关注 
 东 , 3室1厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003177978.html,220, 95.41平米 , 共7次带看 , 简装, 5个月以前发布,乐嘉路  ,,塔楼 ,乐嘉路 居家实用大三房 格局采光好,27人关注 
 南 北 , 7室3厅 ,南湖,高楼层(共7层),https://gz.lianjia.com/ershoufang/GZ0003932071.html,720, 223平米 , 共0次带看 , 其他 , 1天以前发布,颐和山庄  , 无电梯,1999年建塔楼 ,颐和山庄 少有大户型复式,2人关注 
 西南 , 4室2厅 ,南湖,低楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0002936290.html,650, 164.32平米 , 共10次带看 , 其他 , 8个月以前发布,颐和山庄  , 无电梯,板楼 ,颐和山庄 复式单位 靠山环境好,32人关注 
 南 北 , 3室2厅 ,南湖,中楼层(共7层),https://gz.lianjia.com/ershoufang/GZ0003051187.html,495, 164.32平米 , 共2次带看 , 其他 , 6个月以前发布,颐和山庄  , 无电梯,1999年建塔楼 ,颐和山庄 三房 靠山环境好,21人关注 
 南 , 4室2厅 ,南湖,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003898991.html,530, 149平米 , 共0次带看 , 其他 , 31天以前发布,颐和山庄  , 有电梯,1999年建塔楼 ,颐和山庄  采光好 靠山环境好,1人关注 
 南 , 3室1厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003485444.html,250, 99.74平米 , 共0次带看 , 简装, 2个月以前发布,国鑫大厦  ,,塔楼 ,国鑫大厦 小区管理 整洁,1人关注 
 东 , 1室1厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003626918.html,146, 73.14平米 , 共0次带看 , 其他, 1个月以前发布,国鑫大厦  ,,塔楼 ,国鑫大厦 电梯实用一房 采光通风,4人关注 
 南 北 , 3室1厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003628631.html,183, 74.99平米 , 共28次带看 , 其他 , 1个月以前发布,天德花园  , 无电梯,1999年建塔楼 ,天德花园 中层单位,11人关注 
 南 , 3室2厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003287179.html,225, 84.59平米 , 共2次带看 , 其他 , 3个月以前发布,天德花园  , 无电梯,1999年建塔楼 ,天德花园 实用,3人关注 
 西南 , 2室2厅 ,金沙洲,低楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003291208.html,215, 77平米 , 共1次带看 , 其他 , 3个月以前发布,万科四季花城百合苑  , 无电梯,塔楼 ,万科四季花城 舒适两房 方正实用,30人关注 
 东南 , 2室1厅 ,金沙洲,中楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003380886.html,250, 79平米 , 共1次带看 , 其他 , 3个月以前发布,万科四季花城百合苑  , 无电梯,板楼 ,万科四季花城 舒适两房 方正实用,2人关注 
 北 , 3室1厅 ,新市,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003134732.html,256, 89.7平米 , 共0次带看 , 其他, 6个月以前发布,嘉福楼  ,,塔楼 ,新市 新达路嘉福楼 精装中层三房 采光好,4人关注 
 南 , 3室2厅 ,白云大道南,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003318249.html,350, 104.12平米 , 共31次带看 , 简装, 4个月以前发布,油料宿舍  ,,1998年建塔楼 ,油料宿舍 三房二厅 格局方正,6人关注 
 南 , 2室1厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003778108.html,185, 77平米 , 共3次带看 , 简装 , 2个月以前发布,西槎路  , 有电梯,塔楼 ,电梯实用两房 交通方便 采光好 通风透气,8人关注 
 南 , 1室1厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003235791.html,100, 40平米 , 共0次带看 , 其他, 4个月以前发布,西槎路  , 有电梯,塔楼 ,西槎路 正规一房 中层实用单位 配套完善,4人关注 
 南 , 1室1厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003235793.html,100, 40平米 , 共0次带看 , 其他, 4个月以前发布,西槎路  , 有电梯,塔楼 ,西槎路 实用一房 格局方正 中层单位,1人关注 
 南 , 3室2厅 ,金沙洲,低楼层(共21层),https://gz.lianjia.com/ershoufang/GZ0003238731.html,350, 117平米 , 共0次带看 , 其他, 5个月以前发布,万科四季花城灏山美筑  ,,塔楼 ,万科四季花城 环境舒适 带私家花园,7人关注 
 东南 , 3室2厅 ,金沙洲,中楼层(共21层),https://gz.lianjia.com/ershoufang/GZ0003828731.html,310, 115.95平米 , 共0次带看 , 其他, 29天以前发布,万科四季花城灏山美筑  ,,塔楼 ,万科四季花城 东南向大三房 间隔方正,0人关注 
 南 , 3室1厅 ,石井,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003799369.html,200, 75.21平米 , 共2次带看 , 其他 , 19天以前发布,黄石西路黄沙岗大街  , 无电梯,塔楼 ,黄沙岗大街 实用3房 厅出阳台 采光好,3人关注 
 东北 , 4室2厅 ,金沙洲,高楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003665554.html,310, 92平米 , 共0次带看 , 精装, 1个月以前发布,万科四季花城海棠苑  ,,板楼 ,万科四季花城 海棠苑 92方复式 精装修,6人关注 
 327平米 , 独栋别墅 ,南湖,,https://gz.lianjia.com/ershoufang/GZ0003760791.html,2000, 4室3厅 , 共0次带看 , 东南 , 3个月以前发布,颐和高尔夫庄园B区   , 毛坯,1层2010年建暂无数据 ,广州十大舒适园林 6房3厅5卫,10人关注 
 南 , 2室1厅 ,同德围,高楼层(共7层),https://gz.lianjia.com/ershoufang/GZ0003627433.html,100, 47.82平米 , 共7次带看 , 简装, 1个月以前发布,西槎路上步大街  ,,塔楼 ,上步大街 两房一厅 光线充足 实用性高,79人关注 
 北 , 3室2厅 ,广园路,中楼层(共10层),https://gz.lianjia.com/ershoufang/GZ0003828246.html,240, 85.86平米 , 共0次带看 , 其他, 14天以前发布,松柏新村七巷  ,,塔楼 ,松柏新村 交通方便 户型方正,3人关注 
 南 北 , 3室2厅 ,金沙洲,中楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0003801596.html,450, 126平米 , 共0次带看 , 其他, 1个月以前发布,万科四季花城  ,,塔楼 ,万科四季花城 舒适3房 间隔方正,0人关注 
 211.85平米 , 独栋别墅 ,南湖,,https://gz.lianjia.com/ershoufang/GZ0003053433.html,850, 5室2厅 , 共6次带看 , 东 , 9个月以前发布,松园山庄松园北街   , 其他 ,1层1997年建暂无数据 ,松园山庄 别墅出售 白云山脚下,31人关注 
 南 , 2室2厅 ,新市,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003941394.html,180, 92.55平米 , 共0次带看 , 其他 , 2天以前发布,白云花园丁香阁  , 无电梯,1993年建塔楼 ,机场路 白云花园 楼层视野好 大两房,0人关注 
 南 , 1室1厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003794267.html,143, 57.18平米 , 共6次带看 , 其他 , 31天以前发布,横滘二路  , 无电梯,塔楼 ,泽德花园 大1房1厅 格局方正,0人关注 
 南 , 3室2厅 ,新市,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003378491.html,250, 98.81平米 , 共9次带看 , 其他 , 2个月以前发布,白云花园芙蓉阁  , 无电梯,1993年建塔楼 ,新市 白云花园 精致装修 格局采光好,27人关注 
 南 , 2室1厅 ,广园路,高楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0003264244.html,125, 39.9平米 , 共14次带看 , 其他 , 4个月以前发布,广园中路金泰东一街  , 无电梯,塔楼 ,广园中路 两房一厅,37人关注 
 南 , 3室1厅 ,广园路,高楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0003243986.html,180, 58.62平米 , 共12次带看 , 其他 , 4个月以前发布,广园中路金泰东一街  , 无电梯,塔楼 ,广园中路 三房一厅 中层,23人关注 
